Timestamp,Date,Time,Detected_Sign,Confidence,Detection_Source,Language,Location_Info,Session_ID
2025-08-16T09:59:11.392633,2025-08-16,09:59:11,Yield,0.9251,Video,English,Video File,20250816_095911
2025-08-16T09:59:11.597428,2025-08-16,09:59:11,Ahead only,0.7787,Video,English,Video File,20250816_095911
2025-08-16T09:59:11.780668,2025-08-16,09:59:11,Yield,0.9151,Video,English,Video File,20250816_095911
2025-08-16T09:59:11.997205,2025-08-16,09:59:11,Yield,0.9156,Video,English,Video File,20250816_095911
2025-08-16T09:59:12.242933,2025-08-16,09:59:12,Yield,0.9291,Video,English,Video File,20250816_095912
2025-08-16T09:59:12.445619,2025-08-16,09:59:12,Yield,0.9659,Video,English,Video File,20250816_095912
2025-08-16T09:59:12.648759,2025-08-16,09:59:12,Yield,0.9662,Video,English,Video File,20250816_095912
2025-08-16T09:59:12.875883,2025-08-16,09:59:12,Ahead only,0.7888,Video,English,Video File,20250816_095912
2025-08-16T09:59:13.117063,2025-08-16,09:59:13,Yield,0.9039,Video,English,Video File,20250816_095913
2025-08-16T09:59:13.325720,2025-08-16,09:59:13,Yield,0.9107,Video,English,Video File,20250816_095913
2025-08-16T09:59:13.521028,2025-08-16,09:59:13,Yield,0.7973,Video,English,Video File,20250816_095913
2025-08-16T09:59:14.365792,2025-08-16,09:59:14,Ahead only,0.9313,Video,English,Video File,20250816_095914
2025-08-16T09:59:14.553025,2025-08-16,09:59:14,Ahead only,0.9856,Video,English,Video File,20250816_095914
2025-08-16T09:59:14.753096,2025-08-16,09:59:14,Ahead only,0.9827,Video,English,Video File,20250816_095914
2025-08-16T09:59:15.622682,2025-08-16,09:59:15,Yield,0.9657,Video,English,Video File,20250816_095915
2025-08-16T09:59:15.844492,2025-08-16,09:59:15,Yield,0.9425,Video,English,Video File,20250816_095915
2025-08-16T09:59:16.045490,2025-08-16,09:59:16,Yield,0.9423,Video,English,Video File,20250816_095916
2025-08-16T09:59:16.262177,2025-08-16,09:59:16,Yield,0.9166,Video,English,Video File,20250816_095916
2025-08-16T09:59:16.458666,2025-08-16,09:59:16,Yield,0.9049,Video,English,Video File,20250816_095916
2025-08-16T09:59:16.703403,2025-08-16,09:59:16,Yield,0.9703,Video,English,Video File,20250816_095916
2025-08-16T09:59:16.963163,2025-08-16,09:59:16,Yield,0.9692,Video,English,Video File,20250816_095916
2025-08-16T09:59:17.159861,2025-08-16,09:59:17,Yield,0.9682,Video,English,Video File,20250816_095917
2025-08-16T09:59:17.391765,2025-08-16,09:59:17,Yield,0.9894,Video,English,Video File,20250816_095917
2025-08-16T09:59:17.639664,2025-08-16,09:59:17,Yield,0.9922,Video,English,Video File,20250816_095917
2025-08-16T09:59:17.839259,2025-08-16,09:59:17,Yield,0.9921,Video,English,Video File,20250816_095917
2025-08-16T09:59:18.029111,2025-08-16,09:59:18,Yield,0.9937,Video,English,Video File,20250816_095918
2025-08-16T09:59:18.295458,2025-08-16,09:59:18,Yield,0.9992,Video,English,Video File,20250816_095918
2025-08-16T09:59:18.532697,2025-08-16,09:59:18,Yield,0.9992,Video,English,Video File,20250816_095918
2025-08-16T09:59:18.746974,2025-08-16,09:59:18,Yield,0.9950,Video,English,Video File,20250816_095918
2025-08-16T09:59:18.959843,2025-08-16,09:59:18,Yield,0.9149,Video,English,Video File,20250816_095918
2025-08-16T09:59:19.211947,2025-08-16,09:59:19,Yield,0.9169,Video,English,Video File,20250816_095919
2025-08-16T09:59:19.457448,2025-08-16,09:59:19,Yield,0.9987,Video,English,Video File,20250816_095919
2025-08-16T09:59:19.662599,2025-08-16,09:59:19,Yield,0.9992,Video,English,Video File,20250816_095919
2025-08-16T09:59:19.856298,2025-08-16,09:59:19,Yield,0.9987,Video,English,Video File,20250816_095919
2025-08-16T09:59:20.058650,2025-08-16,09:59:20,Yield,0.9982,Video,English,Video File,20250816_095920
2025-08-16T09:59:20.263298,2025-08-16,09:59:20,Yield,0.9981,Video,English,Video File,20250816_095920
2025-08-16T09:59:20.466383,2025-08-16,09:59:20,Yield,0.9957,Video,English,Video File,20250816_095920
2025-08-16T09:59:20.665613,2025-08-16,09:59:20,Yield,0.9767,Video,English,Video File,20250816_095920
2025-08-16T09:59:20.882957,2025-08-16,09:59:20,Yield,0.9889,Video,English,Video File,20250816_095920
2025-08-16T09:59:21.066840,2025-08-16,09:59:21,Yield,0.9897,Video,English,Video File,20250816_095921
2025-08-16T09:59:21.265296,2025-08-16,09:59:21,Yield,0.9942,Video,English,Video File,20250816_095921
2025-08-16T09:59:21.461963,2025-08-16,09:59:21,Yield,0.9987,Video,English,Video File,20250816_095921
2025-08-16T09:59:21.680718,2025-08-16,09:59:21,Yield,0.9993,Video,English,Video File,20250816_095921
2025-08-16T09:59:21.979526,2025-08-16,09:59:21,Yield,0.9993,Video,English,Video File,20250816_095921
2025-08-16T09:59:22.224557,2025-08-16,09:59:22,Yield,0.9994,Video,English,Video File,20250816_095922
2025-08-16T09:59:22.428703,2025-08-16,09:59:22,Yield,0.9996,Video,English,Video File,20250816_095922
2025-08-16T09:59:22.616539,2025-08-16,09:59:22,Yield,0.9996,Video,English,Video File,20250816_095922
2025-08-16T09:59:22.817083,2025-08-16,09:59:22,Yield,0.9978,Video,English,Video File,20250816_095922
2025-08-16T09:59:23.047390,2025-08-16,09:59:23,Yield,0.9974,Video,English,Video File,20250816_095923
2025-08-16T09:59:23.235876,2025-08-16,09:59:23,Yield,0.9974,Video,English,Video File,20250816_095923
2025-08-16T09:59:23.445784,2025-08-16,09:59:23,Yield,0.9952,Video,English,Video File,20250816_095923
2025-08-16T09:59:23.642671,2025-08-16,09:59:23,Yield,0.9954,Video,English,Video File,20250816_095923
2025-08-16T09:59:23.915664,2025-08-16,09:59:23,Yield,0.9909,Video,English,Video File,20250816_095923
2025-08-16T09:59:24.153840,2025-08-16,09:59:24,Yield,0.9129,Video,English,Video File,20250816_095924
2025-08-16T09:59:24.337852,2025-08-16,09:59:24,Yield,0.9169,Video,English,Video File,20250816_095924
2025-08-16T09:59:24.554614,2025-08-16,09:59:24,Yield,0.9883,Video,English,Video File,20250816_095924
2025-08-16T09:59:24.747094,2025-08-16,09:59:24,Yield,0.9960,Video,English,Video File,20250816_095924
2025-08-16T09:59:24.947650,2025-08-16,09:59:24,Yield,0.9957,Video,English,Video File,20250816_095924
2025-08-16T09:59:25.145536,2025-08-16,09:59:25,Yield,0.9876,Video,English,Video File,20250816_095925
2025-08-16T09:59:25.381531,2025-08-16,09:59:25,Yield,0.9986,Video,English,Video File,20250816_095925
2025-08-16T09:59:25.599397,2025-08-16,09:59:25,Yield,0.9987,Video,English,Video File,20250816_095925
2025-08-16T09:59:25.807330,2025-08-16,09:59:25,Yield,0.9984,Video,English,Video File,20250816_095925
2025-08-16T09:59:26.042426,2025-08-16,09:59:26,Yield,0.9984,Video,English,Video File,20250816_095926
2025-08-16T09:59:26.220145,2025-08-16,09:59:26,Yield,0.9984,Video,English,Video File,20250816_095926
2025-08-16T09:59:26.403181,2025-08-16,09:59:26,Yield,0.9962,Video,English,Video File,20250816_095926
2025-08-16T09:59:26.630104,2025-08-16,09:59:26,Yield,0.9959,Video,English,Video File,20250816_095926
2025-08-16T09:59:26.839557,2025-08-16,09:59:26,Yield,0.9958,Video,English,Video File,20250816_095926
2025-08-16T10:00:43.713200,2025-08-16,10:00:43,No passing for vehicles over 3.5 metric tons,1.0000,Image,English,File: 10_17252_1577672005.6325352.png,20250816_100043
2025-08-16T10:01:02.188911,2025-08-16,10:01:02,No passing for vehicles over 3.5 metric tons,1.0000,Image,English,File: 10_17143_1577672005.5447688.png,20250816_100102
2025-08-16T10:06:41.151594,2025-08-16,10:06:41,Ahead only,0.9121,Camera,English,Live Camera,20250816_100641
2025-08-16T10:06:41.377762,2025-08-16,10:06:41,Ahead only,0.7996,Camera,English,Live Camera,20250816_100641
2025-08-16T10:06:42.152803,2025-08-16,10:06:42,Priority road,0.9445,Camera,English,Live Camera,20250816_100642
2025-08-16T10:06:42.369344,2025-08-16,10:06:42,Priority road,0.9242,Camera,English,Live Camera,20250816_100642
2025-08-16T10:06:42.558677,2025-08-16,10:06:42,Priority road,0.9016,Camera,English,Live Camera,20250816_100642
2025-08-16T10:06:42.745216,2025-08-16,10:06:42,Priority road,0.9048,Camera,English,Live Camera,20250816_100642
2025-08-16T10:06:42.936781,2025-08-16,10:06:42,Priority road,0.8722,Camera,English,Live Camera,20250816_100642
2025-08-16T10:06:43.131647,2025-08-16,10:06:43,Priority road,0.8701,Camera,English,Live Camera,20250816_100643
2025-08-16T10:06:43.341203,2025-08-16,10:06:43,Priority road,0.7351,Camera,English,Live Camera,20250816_100643
2025-08-16T10:08:17.394145,2025-08-16,10:08:17,Turn left ahead,0.7107,Camera,English,Live Camera,20250816_100817
2025-08-16T10:08:58.519307,2025-08-16,10:08:58,Priority road,0.7025,Camera,English,Live Camera,20250816_100858
2025-08-16T10:08:58.721504,2025-08-16,10:08:58,Priority road,0.9357,Camera,English,Live Camera,20250816_100858
2025-08-16T10:08:58.910060,2025-08-16,10:08:58,Priority road,0.9334,Camera,English,Live Camera,20250816_100858
2025-08-16T10:08:59.650732,2025-08-16,10:08:59,Priority road,0.8269,Camera,English,Live Camera,20250816_100859
2025-08-16T10:09:00.021356,2025-08-16,10:09:00,Priority road,0.7103,Camera,English,Live Camera,20250816_100900
2025-08-16T10:09:00.628920,2025-08-16,10:09:00,Priority road,0.7011,Camera,English,Live Camera,20250816_100900
2025-08-16T10:09:00.812081,2025-08-16,10:09:00,Priority road,0.7272,Camera,English,Live Camera,20250816_100900
2025-08-16T10:09:06.628882,2025-08-16,10:09:06,Priority road,0.7172,Camera,English,Live Camera,20250816_100906
2025-08-16T10:09:06.989114,2025-08-16,10:09:06,Priority road,0.7059,Camera,English,Live Camera,20250816_100906
2025-08-16T10:09:07.173997,2025-08-16,10:09:07,Priority road,0.7179,Camera,English,Live Camera,20250816_100907
2025-08-16T10:09:07.405897,2025-08-16,10:09:07,Priority road,0.7273,Camera,English,Live Camera,20250816_100907
2025-08-16T10:09:08.791754,2025-08-16,10:09:08,Priority road,0.7242,Camera,English,Live Camera,20250816_100908
2025-08-16T10:09:08.993905,2025-08-16,10:09:08,Priority road,0.7101,Camera,English,Live Camera,20250816_100908
2025-08-16T10:09:10.634188,2025-08-16,10:09:10,Priority road,0.7060,Camera,English,Live Camera,20250816_100910
2025-08-16T10:09:18.413112,2025-08-16,10:09:18,Priority road,0.7038,Camera,English,Live Camera,20250816_100918
2025-08-16T10:09:25.688661,2025-08-16,10:09:25,Priority road,0.7014,Camera,English,Live Camera,20250816_100925
2025-08-16T10:09:28.255919,2025-08-16,10:09:28,Priority road,0.7041,Camera,English,Live Camera,20250816_100928
2025-08-16T10:09:30.860729,2025-08-16,10:09:30,Priority road,0.7058,Camera,English,Live Camera,20250816_100930
2025-08-16T10:09:31.051942,2025-08-16,10:09:31,Priority road,0.7108,Camera,English,Live Camera,20250816_100931
2025-08-16T10:09:35.276932,2025-08-16,10:09:35,Priority road,0.7077,Camera,English,Live Camera,20250816_100935
2025-08-16T10:09:35.458218,2025-08-16,10:09:35,Priority road,0.7073,Camera,English,Live Camera,20250816_100935
2025-08-16T10:09:35.639460,2025-08-16,10:09:35,Priority road,0.7024,Camera,English,Live Camera,20250816_100935
2025-08-16T10:09:35.824091,2025-08-16,10:09:35,Priority road,0.7329,Camera,English,Live Camera,20250816_100935
2025-08-16T10:09:36.011777,2025-08-16,10:09:36,Priority road,0.7350,Camera,English,Live Camera,20250816_100936
2025-08-16T10:09:36.245130,2025-08-16,10:09:36,Priority road,0.7419,Camera,English,Live Camera,20250816_100936
2025-08-16T10:09:36.469247,2025-08-16,10:09:36,Priority road,0.7481,Camera,English,Live Camera,20250816_100936
2025-08-16T10:09:36.864965,2025-08-16,10:09:36,Priority road,0.7302,Camera,English,Live Camera,20250816_100936
2025-08-16T10:09:37.092562,2025-08-16,10:09:37,Priority road,0.7038,Camera,English,Live Camera,20250816_100937
2025-08-16T10:09:37.282655,2025-08-16,10:09:37,Priority road,0.7125,Camera,English,Live Camera,20250816_100937
2025-08-16T10:09:37.762268,2025-08-16,10:09:37,Priority road,0.7018,Camera,English,Live Camera,20250816_100937
2025-08-16T10:09:38.135153,2025-08-16,10:09:38,Priority road,0.7013,Camera,English,Live Camera,20250816_100938
2025-08-16T10:09:38.331093,2025-08-16,10:09:38,Priority road,0.7074,Camera,English,Live Camera,20250816_100938
2025-08-16T10:09:38.524773,2025-08-16,10:09:38,Priority road,0.7020,Camera,English,Live Camera,20250816_100938
2025-08-16T10:09:38.719847,2025-08-16,10:09:38,Priority road,0.7333,Camera,English,Live Camera,20250816_100938
2025-08-16T10:09:39.151325,2025-08-16,10:09:39,Priority road,0.7171,Camera,English,Live Camera,20250816_100939
2025-08-16T10:09:39.595220,2025-08-16,10:09:39,Priority road,0.7021,Camera,English,Live Camera,20250816_100939
2025-08-16T10:09:39.987248,2025-08-16,10:09:39,Priority road,0.7021,Camera,English,Live Camera,20250816_100939
2025-08-16T10:09:41.023793,2025-08-16,10:09:41,Priority road,0.7045,Camera,English,Live Camera,20250816_100941
2025-08-16T10:09:41.211334,2025-08-16,10:09:41,Priority road,0.7244,Camera,English,Live Camera,20250816_100941
2025-08-16T10:09:45.898949,2025-08-16,10:09:45,Priority road,0.7015,Camera,English,Live Camera,20250816_100945
2025-08-16T10:09:51.402008,2025-08-16,10:09:51,Priority road,0.7035,Camera,English,Live Camera,20250816_100951
2025-08-16T10:09:58.493915,2025-08-16,10:09:58,Priority road,0.7092,Camera,English,Live Camera,20250816_100958
2025-08-16T10:09:59.365023,2025-08-16,10:09:59,Priority road,0.7082,Camera,English,Live Camera,20250816_100959
2025-08-16T10:10:02.499646,2025-08-16,10:10:02,Priority road,0.7034,Camera,English,Live Camera,20250816_101002
2025-08-16T10:10:03.718317,2025-08-16,10:10:03,Priority road,0.7035,Camera,English,Live Camera,20250816_101003
2025-08-16T10:10:05.331244,2025-08-16,10:10:05,Priority road,0.7213,Camera,English,Live Camera,20250816_101005
2025-08-16T10:10:07.424567,2025-08-16,10:10:07,Priority road,0.7075,Camera,English,Live Camera,20250816_101007
2025-08-16T10:10:17.328314,2025-08-16,10:10:17,No vehicles,0.8077,Camera,English,Live Camera,20250816_101017
2025-08-16T10:10:17.532434,2025-08-16,10:10:17,No vehicles,0.8198,Camera,English,Live Camera,20250816_101017
2025-08-16T10:10:17.764928,2025-08-16,10:10:17,No vehicles,0.7003,Camera,English,Live Camera,20250816_101017
2025-08-16T10:10:21.891372,2025-08-16,10:10:21,No passing,0.8999,Camera,English,Live Camera,20250816_101021
2025-08-16T10:10:22.086228,2025-08-16,10:10:22,No passing,0.9562,Camera,English,Live Camera,20250816_101022
2025-08-16T10:10:22.277309,2025-08-16,10:10:22,No passing,0.9205,Camera,English,Live Camera,20250816_101022
2025-08-16T10:10:23.042179,2025-08-16,10:10:23,Road work,0.9018,Camera,English,Live Camera,20250816_101023
2025-08-16T10:10:25.815140,2025-08-16,10:10:25,Bicycles crossing,0.7316,Camera,English,Live Camera,20250816_101025
2025-08-16T10:10:26.602512,2025-08-16,10:10:26,Bicycles crossing,0.8025,Camera,English,Live Camera,20250816_101026
2025-08-16T10:10:26.797303,2025-08-16,10:10:26,Speed limit 120km/h,0.7716,Camera,English,Live Camera,20250816_101026
2025-08-16T10:10:30.781741,2025-08-16,10:10:30,Slippery road,0.8464,Camera,English,Live Camera,20250816_101030
2025-08-16T10:10:32.592251,2025-08-16,10:10:32,Road work,0.8935,Camera,English,Live Camera,20250816_101032
2025-08-16T10:10:33.239269,2025-08-16,10:10:33,Stop sign,0.8136,Camera,English,Live Camera,20250816_101033
2025-08-16T10:10:35.757275,2025-08-16,10:10:35,Priority road,0.7179,Camera,English,Live Camera,20250816_101035
2025-08-16T10:10:36.661828,2025-08-16,10:10:36,Priority road,0.7354,Camera,English,Live Camera,20250816_101036
2025-08-16T10:10:41.914332,2025-08-16,10:10:41,Speed limit 50km/h,0.9220,Camera,English,Live Camera,20250816_101041
2025-08-16T10:10:42.126052,2025-08-16,10:10:42,Speed limit 50km/h,0.8126,Camera,English,Live Camera,20250816_101042
2025-08-16T10:10:42.321530,2025-08-16,10:10:42,Speed limit 50km/h,0.8682,Camera,English,Live Camera,20250816_101042
2025-08-16T10:10:42.928654,2025-08-16,10:10:42,Yield,0.9961,Camera,English,Live Camera,20250816_101042
2025-08-16T10:10:44.127937,2025-08-16,10:10:44,Road work,0.8600,Camera,English,Live Camera,20250816_101044
2025-08-16T10:10:46.414256,2025-08-16,10:10:46,Turn left ahead,0.8235,Camera,English,Live Camera,20250816_101046
2025-08-16T10:10:48.520247,2025-08-16,10:10:48,Speed limit 50km/h,0.8143,Camera,English,Live Camera,20250816_101048
2025-08-16T10:10:49.066389,2025-08-16,10:10:49,Speed limit 50km/h,0.7517,Camera,English,Live Camera,20250816_101049
2025-08-16T10:10:49.634922,2025-08-16,10:10:49,Speed limit 50km/h,0.8042,Camera,English,Live Camera,20250816_101049
2025-08-16T10:10:50.187850,2025-08-16,10:10:50,Speed limit 50km/h,0.7207,Camera,English,Live Camera,20250816_101050
2025-08-16T10:10:50.593995,2025-08-16,10:10:50,Speed limit 20km/h,0.8854,Camera,English,Live Camera,20250816_101050
2025-08-16T10:10:50.956449,2025-08-16,10:10:50,Wild animals crossing,0.9988,Camera,English,Live Camera,20250816_101050
2025-08-16T10:10:51.136137,2025-08-16,10:10:51,Priority road,0.8877,Camera,English,Live Camera,20250816_101051
2025-08-16T10:10:51.313789,2025-08-16,10:10:51,Priority road,0.9354,Camera,English,Live Camera,20250816_101051
2025-08-16T10:10:51.496365,2025-08-16,10:10:51,Priority road,0.9150,Camera,English,Live Camera,20250816_101051
2025-08-16T10:10:51.675906,2025-08-16,10:10:51,Priority road,0.9135,Camera,English,Live Camera,20250816_101051
2025-08-16T10:10:51.871204,2025-08-16,10:10:51,Priority road,0.9298,Camera,English,Live Camera,20250816_101051
2025-08-16T10:10:52.086211,2025-08-16,10:10:52,Priority road,0.9137,Camera,English,Live Camera,20250816_101052
2025-08-16T10:10:52.310468,2025-08-16,10:10:52,Priority road,0.9574,Camera,English,Live Camera,20250816_101052
2025-08-16T10:10:52.529004,2025-08-16,10:10:52,Priority road,0.9255,Camera,English,Live Camera,20250816_101052
2025-08-16T10:10:53.107243,2025-08-16,10:10:53,Wild animals crossing,0.7582,Camera,English,Live Camera,20250816_101053
2025-08-16T10:10:53.755925,2025-08-16,10:10:53,Priority road,0.8578,Camera,English,Live Camera,20250816_101053
2025-08-16T10:10:53.966062,2025-08-16,10:10:53,Priority road,0.7300,Camera,English,Live Camera,20250816_101053
2025-08-16T10:10:54.203111,2025-08-16,10:10:54,Priority road,0.9575,Camera,English,Live Camera,20250816_101054
2025-08-16T10:10:54.385437,2025-08-16,10:10:54,Priority road,0.8517,Camera,English,Live Camera,20250816_101054
2025-08-16T10:10:54.775013,2025-08-16,10:10:54,Priority road,0.8203,Camera,English,Live Camera,20250816_101054
2025-08-16T10:10:54.950803,2025-08-16,10:10:54,Priority road,0.9464,Camera,English,Live Camera,20250816_101054
2025-08-16T10:10:55.134316,2025-08-16,10:10:55,Priority road,0.9798,Camera,English,Live Camera,20250816_101055
2025-08-16T10:10:55.321546,2025-08-16,10:10:55,Priority road,0.9981,Camera,English,Live Camera,20250816_101055
2025-08-16T10:10:55.507595,2025-08-16,10:10:55,Priority road,0.9950,Camera,English,Live Camera,20250816_101055
2025-08-16T10:10:55.734072,2025-08-16,10:10:55,Priority road,0.9904,Camera,English,Live Camera,20250816_101055
2025-08-16T10:10:55.999876,2025-08-16,10:10:55,Priority road,0.9942,Camera,English,Live Camera,20250816_101055
2025-08-16T10:10:56.225427,2025-08-16,10:10:56,Priority road,0.9911,Camera,English,Live Camera,20250816_101056
2025-08-16T10:10:56.413811,2025-08-16,10:10:56,Priority road,0.9898,Camera,English,Live Camera,20250816_101056
2025-08-16T10:10:56.627178,2025-08-16,10:10:56,Priority road,0.9820,Camera,English,Live Camera,20250816_101056
2025-08-16T10:10:56.857731,2025-08-16,10:10:56,Priority road,0.9960,Camera,English,Live Camera,20250816_101056
2025-08-16T10:10:57.037547,2025-08-16,10:10:57,Priority road,0.8865,Camera,English,Live Camera,20250816_101057
2025-08-16T10:10:57.216772,2025-08-16,10:10:57,Priority road,0.7920,Camera,English,Live Camera,20250816_101057
2025-08-16T10:10:57.392286,2025-08-16,10:10:57,Yield,0.7102,Camera,English,Live Camera,20250816_101057
2025-08-16T10:10:57.584287,2025-08-16,10:10:57,Yield,0.7865,Camera,English,Live Camera,20250816_101057
2025-08-16T10:10:57.759935,2025-08-16,10:10:57,Priority road,0.8380,Camera,English,Live Camera,20250816_101057
2025-08-16T10:10:58.011866,2025-08-16,10:10:58,Priority road,0.8886,Camera,English,Live Camera,20250816_101058
2025-08-16T10:10:58.205200,2025-08-16,10:10:58,Priority road,0.9926,Camera,English,Live Camera,20250816_101058
2025-08-16T10:10:58.391041,2025-08-16,10:10:58,Priority road,0.9915,Camera,English,Live Camera,20250816_101058
2025-08-16T10:10:58.567426,2025-08-16,10:10:58,Priority road,0.8228,Camera,English,Live Camera,20250816_101058
2025-08-16T10:10:58.773888,2025-08-16,10:10:58,Priority road,0.9697,Camera,English,Live Camera,20250816_101058
2025-08-16T10:10:59.018513,2025-08-16,10:10:59,Priority road,0.9895,Camera,English,Live Camera,20250816_101059
2025-08-16T10:10:59.208183,2025-08-16,10:10:59,Priority road,0.9940,Camera,English,Live Camera,20250816_101059
2025-08-16T10:10:59.390796,2025-08-16,10:10:59,Priority road,0.9777,Camera,English,Live Camera,20250816_101059
2025-08-16T10:10:59.571924,2025-08-16,10:10:59,Priority road,0.9874,Camera,English,Live Camera,20250816_101059
2025-08-16T10:10:59.793034,2025-08-16,10:10:59,Priority road,0.9875,Camera,English,Live Camera,20250816_101059
2025-08-16T10:10:59.986035,2025-08-16,10:10:59,Yield,0.7453,Camera,English,Live Camera,20250816_101059
2025-08-16T10:11:00.174179,2025-08-16,10:11:00,Yield,0.9800,Camera,English,Live Camera,20250816_101100
2025-08-16T10:11:00.387634,2025-08-16,10:11:00,Yield,0.7141,Camera,English,Live Camera,20250816_101100
2025-08-16T10:11:03.558099,2025-08-16,10:11:03,Speed limit 60km/h,0.7321,Camera,English,Live Camera,20250816_101103
2025-08-16T10:11:05.395572,2025-08-16,10:11:05,Wild animals crossing,0.7983,Camera,English,Live Camera,20250816_101105
2025-08-16T10:11:05.588344,2025-08-16,10:11:05,Wild animals crossing,0.9582,Camera,English,Live Camera,20250816_101105
2025-08-16T10:11:05.774797,2025-08-16,10:11:05,Wild animals crossing,0.9926,Camera,English,Live Camera,20250816_101105
2025-08-16T10:11:05.988101,2025-08-16,10:11:05,Wild animals crossing,0.9807,Camera,English,Live Camera,20250816_101105
2025-08-16T10:11:06.793212,2025-08-16,10:11:06,Yield,0.9762,Camera,English,Live Camera,20250816_101106
2025-08-16T10:11:07.041941,2025-08-16,10:11:07,Yield,0.9344,Camera,English,Live Camera,20250816_101107
2025-08-16T10:11:09.504194,2025-08-16,10:11:09,Speed limit 70km/h,0.8380,Camera,English,Live Camera,20250816_101109
2025-08-16T10:11:09.701809,2025-08-16,10:11:09,Wild animals crossing,0.8385,Camera,English,Live Camera,20250816_101109
2025-08-16T10:11:09.889195,2025-08-16,10:11:09,Speed limit 50km/h,0.7271,Camera,English,Live Camera,20250816_101109
2025-08-16T10:11:10.074328,2025-08-16,10:11:10,Speed limit 50km/h,0.7013,Camera,English,Live Camera,20250816_101110
2025-08-16T10:11:10.268353,2025-08-16,10:11:10,Speed limit 50km/h,0.9570,Camera,English,Live Camera,20250816_101110
2025-08-16T10:11:10.467147,2025-08-16,10:11:10,Speed limit 50km/h,0.7807,Camera,English,Live Camera,20250816_101110
2025-08-16T10:11:11.203123,2025-08-16,10:11:11,No passing,0.7669,Camera,English,Live Camera,20250816_101111
2025-08-16T10:11:11.564236,2025-08-16,10:11:11,No passing,0.8271,Camera,English,Live Camera,20250816_101111
2025-08-16T10:11:11.767367,2025-08-16,10:11:11,No passing,0.7302,Camera,English,Live Camera,20250816_101111
2025-08-16T10:11:11.981407,2025-08-16,10:11:11,No passing,0.9031,Camera,English,Live Camera,20250816_101111
2025-08-16T10:11:12.596045,2025-08-16,10:11:12,No passing,0.8149,Camera,English,Live Camera,20250816_101112
2025-08-16T10:11:13.374182,2025-08-16,10:11:13,Speed limit 50km/h,0.7286,Camera,English,Live Camera,20250816_101113
2025-08-16T10:11:13.807637,2025-08-16,10:11:13,Speed limit 50km/h,0.7238,Camera,English,Live Camera,20250816_101113
2025-08-16T10:11:18.839378,2025-08-16,10:11:18,Wild animals crossing,0.7605,Camera,English,Live Camera,20250816_101118
2025-08-16T10:11:19.406468,2025-08-16,10:11:19,No passing,0.8458,Camera,English,Live Camera,20250816_101119
2025-08-16T10:11:19.972778,2025-08-16,10:11:19,Priority road,0.9174,Camera,English,Live Camera,20250816_101119
2025-08-16T10:11:20.349202,2025-08-16,10:11:20,Bicycles crossing,0.7211,Camera,English,Live Camera,20250816_101120
2025-08-16T10:12:01.338527,2025-08-16,10:12:01,Priority road,0.7057,Camera,English,Live Camera,20250816_101201
2025-08-16T10:12:02.144932,2025-08-16,10:12:02,No passing,0.8094,Camera,English,Live Camera,20250816_101202
2025-08-16T10:12:02.503956,2025-08-16,10:12:02,No passing,0.9910,Camera,English,Live Camera,20250816_101202
2025-08-16T10:12:02.692640,2025-08-16,10:12:02,No passing,0.7452,Camera,English,Live Camera,20250816_101202
2025-08-16T10:12:03.083813,2025-08-16,10:12:03,Speed limit 20km/h,0.9115,Camera,English,Live Camera,20250816_101203
2025-08-16T10:12:03.280447,2025-08-16,10:12:03,Wild animals crossing,0.8730,Camera,English,Live Camera,20250816_101203
2025-08-16T10:12:04.973968,2025-08-16,10:12:04,Dangerous curve to the right,0.8251,Camera,English,Live Camera,20250816_101204
2025-08-16T10:12:05.171356,2025-08-16,10:12:05,Priority road,0.7274,Camera,English,Live Camera,20250816_101205
2025-08-16T10:12:05.368860,2025-08-16,10:12:05,Priority road,0.7872,Camera,English,Live Camera,20250816_101205
2025-08-16T10:12:05.998729,2025-08-16,10:12:05,Priority road,0.8282,Camera,English,Live Camera,20250816_101205
2025-08-16T10:12:06.206143,2025-08-16,10:12:06,Wild animals crossing,0.8268,Camera,English,Live Camera,20250816_101206
2025-08-16T10:12:06.606087,2025-08-16,10:12:06,Wild animals crossing,0.8653,Camera,English,Live Camera,20250816_101206
2025-08-16T10:12:06.795926,2025-08-16,10:12:06,Wild animals crossing,0.9323,Camera,English,Live Camera,20250816_101206
2025-08-16T10:12:06.985006,2025-08-16,10:12:06,Wild animals crossing,0.9139,Camera,English,Live Camera,20250816_101206
2025-08-16T10:12:07.759343,2025-08-16,10:12:07,Wild animals crossing,0.9245,Camera,English,Live Camera,20250816_101207
2025-08-16T10:12:08.147095,2025-08-16,10:12:08,Wild animals crossing,0.8085,Camera,English,Live Camera,20250816_101208
2025-08-16T10:12:08.682681,2025-08-16,10:12:08,Speed limit 50km/h,0.8198,Camera,English,Live Camera,20250816_101208
2025-08-16T10:12:11.068513,2025-08-16,10:12:11,Wild animals crossing,0.9024,Camera,English,Live Camera,20250816_101211
2025-08-16T10:12:11.244830,2025-08-16,10:12:11,Wild animals crossing,0.9703,Camera,English,Live Camera,20250816_101211
2025-08-16T10:12:11.467602,2025-08-16,10:12:11,Wild animals crossing,0.9863,Camera,English,Live Camera,20250816_101211
2025-08-16T10:12:11.952033,2025-08-16,10:12:11,Wild animals crossing,0.7010,Camera,English,Live Camera,20250816_101211
